ORIGIN_AIRPORT_ID,ROUNDTRIP,ONLINE,PASSENGERS,MILES_FLOWN,ITIN_FARE
10208,0,0,1,1070,180
10208,0,0,1,647,180
10208,0,0,1,640,180
10208,0,0,1,730,180
10208,0,0,1,647,180
10208,0,1,1,2259,180
10257,0,1,1,2569,180
10257,0,1,2,1278,180
10257,0,1,1,1114,180
10257,0,0,1,859,180
10257,0,0,1,1205,180
10257,1,1,1,2418,180
10257,0,1,1,1172,180
10257,0,1,2,1208,180
10257,1,1,4,2408,180
10257,1,1,8,2146,180
10257,0,0,1,1349,180
10257,1,1,2,2146,180
10257,0,1,1,1444,180
10257,0,1,1,1459,180
10257,0,1,1,1259,180
10299,1,1,2,522,180
10299,1,0,1,9140,180
10299,0,1,1,2053,180
10299,0,0,1,2053,180
10135,1,1,5,1764,181
10135,0,0,1,707,181
10140,1,1,1,1399,181
10140,1,1,1,1316,181
10140,0,0,1,1285,181
10140,0,1,1,1269,181
10140,0,1,1,2039,181
10140,1,1,7,2360,181
10140,0,1,2,2013,181
10140,0,0,1,2018,181
10140,0,0,1,2341,181
10140,0,0,1,1741,181
10140,0,0,1,698,181
10140,0,0,1,579,181
10140,0,0,1,2103,181
10140,0,1,1,2131,181
10140,1,0,1,3784,181
10158,1,1,3,1954,181
10158,0,1,1,2042,181
10158,1,1,1,932,181
10158,1,1,1,1872,181
10158,1,1,1,1964,181
10158,1,1,3,1826,181
10185,0,1,1,847,181
10185,0,0,2,847,181
10208,0,1,1,1730,181
10208,0,1,1,1684,181
10257,1,1,1,2418,181
10257,0,1,1,1073,181
10257,0,1,1,2624,181
10257,0,1,1,1327,181
10257,1,1,8,2408,181
10257,0,1,1,1124,181
10257,0,0,3,859,181
10257,0,1,1,1611,181
10257,0,0,1,1226,181
10257,0,1,1,974,181
10257,0,1,2,1297,181
10257,0,1,1,2121,181
10257,0,0,1,1297,181
10257,0,0,1,2614,181
10257,1,0,1,2187,181
10275,1,0,1,2160,181
10279,0,0,1,1483,181
10279,1,1,5,1124,181
10279,0,1,1,312,181
10299,0,1,6,399,181
10299,0,1,6,2345,181
10299,0,1,7,1448,181
10299,0,1,2,261,181
10299,1,1,1,4690,181
10299,0,1,1,2402,181
10299,0,1,1,2127,181
10299,0,0,1,1847,181
10299,1,0,1,522,181
10299,1,1,2,522,181
10135,1,1,1,2036,182
10135,1,1,7,1940,182
10135,1,1,4,1764,182
10135,0,0,1,2394,182
10136,0,0,1,1175,182
10140,0,1,1,1269,182
10140,0,1,5,1121,182
10140,0,1,1,328,182
10140,0,1,2,1118,182
10140,0,1,2,1118,182
10140,1,1,1,1354,182
10140,0,1,1,1301,182
10140,0,1,3,1961,182
10140,0,1,1,1553,182
10140,0,1,1,1329,182
10140,0,1,1,1243,182
10140,0,1,1,1982,182
10140,0,1,4,1846,182
10140,0,1,1,1789,182
10140,0,1,1,1432,182
10140,0,1,1,1045,182
10140,1,1,1,2360,182
10140,0,1,1,1309,182
10140,0,0,1,1309,182
10140,1,1,2,3652,182
10140,0,1,1,1673,182
10140,0,1,1,1483,182
10140,0,1,1,1974,182
10140,0,1,1,1123,182
10140,0,0,1,1297,182
10140,0,0,1,1837,182
10140,0,0,1,1052,182
10140,0,0,1,1446,182
10140,0,1,1,1039,182
10140,0,0,1,2101,182
10140,0,0,1,1348,182
10140,0,0,1,1337,182
10140,0,0,1,949,182
10140,0,1,2,1958,182
10140,0,1,1,1829,182
10146,0,0,1,841,182
10158,1,1,1,1872,182
10158,1,1,1,932,182
10170,0,1,2,253,182
10208,1,0,1,1440,182
10208,0,0,2,688,182
10208,0,0,2,570,182
10208,0,0,2,570,182
10257,0,1,1,289,182
10257,0,1,1,723,182
10257,0,1,1,1498,182
10257,1,1,9,2408,182
10257,1,1,16,2146,182
10257,0,1,1,1140,182
10257,0,1,1,968,182
10257,1,1,8,2408,182
10257,0,0,1,894,182
10257,0,1,1,776,182
10257,0,0,3,891,182
10275,0,1,2,213,182
10279,0,1,1,1044,182
10279,0,1,1,910,182
10279,0,1,1,1532,182
10279,0,0,1,1842,182
10279,0,0,1,1592,182
10279,0,0,1,1503,182
10279,0,0,1,1039,182
10279,0,0,1,1212,182
10279,0,0,1,1205,182
10279,0,0,1,1297,182
10279,0,0,1,1483,182
10279,0,0,1,759,182
10299,1,1,1,4778,182
10299,0,1,1,399,182
10299,0,1,1,1542,182
10299,0,1,2,261,182
10299,1,1,2,2896,182
10299,0,1,2,2472,182
10299,0,0,1,1551,182
10299,1,0,1,522,182
10299,1,1,1,522,182
10135,1,1,1,2036,183
10135,1,1,4,1764,183
10135,0,0,1,745,183
10140,1,0,1,1643,183
10140,1,0,1,2008,183
10140,1,1,2,1518,183
10140,0,1,2,1953,183
10140,0,1,1,1829,183
10140,0,1,1,769,183
10140,0,1,1,2020,183
10140,0,1,1,1954,183
10140,0,1,2,740,183
10140,0,1,2,907,183
10140,0,1,1,854,183
10140,0,1,1,1267,183
10140,0,1,3,2111,183
10140,0,1,1,835,183
10140,0,1,2,2525,183
10140,0,1,1,1309,183
10140,0,0,4,1579,183
10140,0,1,1,1267,183
10140,0,1,1,2128,183
10140,0,1,2,1123,183
10140,0,0,1,1952,183
10140,0,0,1,1901,183
10140,0,0,1,1730,183
10140,0,0,1,579,183
10140,0,0,1,1954,183
10140,0,0,1,1123,183
10140,0,0,1,632,183
10140,0,0,1,740,183
10140,0,1,1,1781,183
10140,0,1,34,349,183
10140,0,1,4,486,183
10140,0,1,6,1826,183
10140,0,1,7,349,183
10140,0,1,1,349,183
10140,0,1,1,349,183
10140,1,1,1,1069,183
10140,0,1,1,2630,183
10140,1,1,4,1538,183
10140,1,1,1,1893,183
10140,1,1,4,1676,183
10140,1,1,3,1969,183
10140,1,1,1,1676,183
10140,1,1,6,1814,183
10140,1,1,2,2107,183
10140,1,1,1,2492,183
10140,1,1,1,1969,183
10158,1,1,1,1954,183
10158,1,1,1,1826,183
10158,0,1,1,977,183
10158,0,1,1,982,183
10185,0,0,1,1749,183
10208,0,0,1,697,183
10208,0,0,1,1890,183
10208,0,0,1,686,183
10208,1,1,3,1474,183
10208,1,0,1,1474,183
10208,1,1,1,1098,183
10208,1,0,1,1440,183
10208,1,0,1,1474,183
10257,0,1,1,952,183
10257,0,1,1,2618,183
10257,0,1,1,544,183
10257,1,1,18,2146,183
10257,0,1,1,943,183
10257,0,1,1,1959,183
10257,1,1,4,2408,183
10257,0,1,1,1523,183
10257,0,1,1,2037,183
10257,0,1,1,2800,183
10257,0,0,1,1205,183
10257,1,0,1,1446,183
10257,0,0,1,1841,183
10257,1,1,2,1446,183
10257,0,1,1,302,183
10257,0,1,1,952,183
10257,0,0,1,689,183
10257,0,0,1,402,183
10257,0,0,1,302,183
10257,0,1,2,1114,183
10257,0,0,1,1134,183
10257,0,1,1,422,183
10257,0,1,1,717,183
10257,0,1,1,318,183
10257,1,1,2,2418,183
10257,1,1,1,2531,183
10257,1,1,1,2868,183
10275,0,1,1,213,183
10279,0,0,1,1642,183
10279,0,1,1,562,183
10299,0,1,1,2127,183
10299,0,0,1,1577,183
10299,0,0,1,2498,183
10299,1,1,2,522,183
10299,0,1,1,2304,183
10299,0,1,1,548,183
10299,0,1,1,548,183
10299,0,1,1,2434,183
10299,0,0,1,2738,183
10333,1,0,3,396,183
10372,0,0,1,987,183
10372,0,0,1,1849,183
10135,1,1,1,1764,184
10135,0,1,1,1802,184
10135,0,0,1,949,184
10135,0,0,1,2725,184
10135,0,1,2,882,184
10140,1,1,1,1354,184
10140,0,1,1,1832,184
10140,0,1,1,1401,184
10140,1,1,2,3652,184
10140,0,1,2,2013,184
10140,0,1,1,1237,184
10140,0,0,2,1801,184
10140,0,1,1,438,184
10140,1,1,1,2166,184
10140,0,1,1,486,184
10140,0,1,1,1269,184
10140,0,1,41,580,184
10140,0,1,3,580,184
10140,0,1,2,1826,184
10140,0,1,1,744,184
10140,0,1,6,569,184
10140,0,1,8,569,184
10158,1,1,9,1954,184
10158,1,1,7,1704,184
10158,1,1,1,1872,184
10158,0,1,1,977,184
10208,0,0,1,740,184
10208,0,0,1,647,184
10208,0,1,1,723,184
10208,0,0,1,501,184
10208,0,0,1,647,184
10257,1,0,1,2482,184
10257,1,0,1,2482,184
10257,1,1,1,2408,184
10257,0,1,1,991,184
10257,0,1,1,2771,184
10257,0,1,1,1114,184
10257,0,0,1,2614,184
10257,0,1,1,2449,184
10257,0,1,1,1204,184
10275,0,0,1,909,184
10279,0,1,1,537,184
10279,1,1,1,1516,184
10279,1,1,1,1124,184
10299,1,1,1,4106,184
10299,1,1,1,1142,184
10299,1,1,1,3084,184
10299,0,1,1,4079,184
10299,0,1,6,2551,184
10299,0,1,2,3944,184
10299,0,1,1,2555,184
10299,0,0,1,1541,184
10299,0,0,1,1577,184
10299,0,1,1,2555,184
10299,0,0,4,2555,184
10299,0,1,3,2555,184
10299,0,1,7,3007,184
10299,1,1,14,522,184
10299,0,1,1,399,184
10299,0,1,1,2777,184
10361,0,0,2,1612,184
10135,1,1,1,2036,185
10135,1,1,8,1764,185
10135,0,1,1,1361,185
10135,0,1,1,2864,185
10135,0,1,1,2784,185
10135,0,0,1,2436,185
10140,0,0,1,1275,185
10140,1,1,1,2719,185
10140,1,1,1,2484,185
10140,1,1,1,2166,185
10140,1,1,1,2422,185
10140,1,0,1,1264,185
10140,0,1,2,619,185
10140,0,1,1,677,185
10140,0,1,1,1650,185
10140,0,1,2,718,185
10140,0,1,1,328,185
10140,1,1,1,972,185
10140,1,1,9,972,185
10140,0,1,3,1292,185
10140,1,1,3,1354,185
10140,0,1,1,2723,185
10140,0,0,1,3190,185
10140,0,1,1,1516,185
10140,0,0,1,438,185
10140,0,1,1,1371,185
10154,0,0,1,821,185
10158,0,1,1,852,185
10158,1,1,2,1954,185
10208,0,0,1,749,185
10208,0,0,1,549,185
10208,0,0,1,589,185
10208,0,0,1,868,185
10208,0,0,1,686,185
10208,0,0,1,790,185
10208,0,0,1,669,185
10257,1,1,2,2149,185
10257,1,1,1,2780,185
10257,1,0,1,2160,185
10257,1,1,1,2556,185
10257,0,1,1,2237,185
10257,0,1,1,930,185
10257,0,1,1,1287,185
10257,0,1,1,1131,185
10257,1,1,1,2408,185
10257,0,1,1,2114,185
10257,1,1,1,2260,185
10257,0,1,1,3547,185
10257,1,1,6,1706,185
10257,0,1,1,1727,185
10257,0,0,2,731,185
10257,0,0,2,1712,185
10257,0,0,1,1764,185
10257,0,1,1,2552,185
10257,0,0,1,462,185
10257,0,1,1,2723,185
10257,0,1,1,2121,185
10279,0,1,2,869,185
10279,0,1,12,323,185
10279,0,1,1,323,185
10279,0,1,1,312,185
10299,1,1,1,4804,185
10299,1,1,1,4106,185
10299,0,1,2,253,185
10299,0,1,11,571,185
10299,0,1,2,2304,185
10135,1,1,1,2082,186
10135,1,1,1,2036,186
10135,1,1,6,1940,186
10135,1,1,8,1764,186
10135,0,0,1,2169,186
10135,0,0,1,643,186
10140,1,1,1,1366,186
10140,1,1,2,1332,186
10140,1,0,1,4129,186
10140,0,1,1,1121,186
10140,0,1,15,889,186
10140,0,1,2,1111,186
10140,0,1,1,889,186
10140,0,1,2,1180,186
10140,0,1,4,1826,186
10140,0,1,6,896,186
10140,1,1,1,1238,186
10140,0,1,1,1561,186
10140,0,1,1,1550,186
10140,0,1,2,1455,186
10140,0,1,1,1540,186
10140,0,1,1,2662,186
10140,0,1,1,1050,186
10140,0,1,1,1873,186
10140,0,1,1,1712,186
10140,0,1,1,979,186
10140,1,1,1,1300,186
10140,0,0,1,1309,186
10140,1,1,1,3652,186
10140,0,1,1,2253,186
10140,0,0,1,913,186
10140,0,1,1,1014,186
10140,0,1,1,1528,186
10140,0,1,1,1701,186
10140,0,1,1,1509,186
10140,0,1,1,1539,186
10140,0,1,1,1935,186
10140,0,1,1,1825,186
10140,0,0,1,1952,186
10140,1,1,2,1792,186
10140,0,0,1,583,186
10140,0,0,1,1337,186
10140,0,0,1,666,186
10140,0,0,1,447,186
10140,0,0,2,1934,186
10140,0,1,1,1786,186
10140,0,1,1,1761,186
10154,0,0,1,278,186
10155,0,0,1,1208,186
10157,0,0,1,1161,186
10158,1,1,14,1954,186
10158,1,1,6,1704,186
10158,1,1,11,1872,186
10158,1,1,2,1964,186
10208,1,0,1,1368,186
10208,1,0,1,1368,186
10208,0,0,1,627,186
10208,0,0,1,737,186
10208,0,0,1,1055,186
10257,1,0,1,2163,186
10257,1,0,1,3595,186
10257,0,1,2,2356,186
10257,0,1,1,1535,186
10257,0,1,1,952,186
10257,0,1,1,544,186
10257,0,1,1,2154,186
10257,1,1,1,2408,186
10257,0,1,1,2473,186
10257,1,1,2,2146,186
10257,0,1,1,1510,186
10257,0,1,4,1654,186
10257,0,1,1,1408,186
10257,0,1,1,2445,186
10257,1,1,11,2146,186
10257,1,1,4,1706,186
10257,0,1,2,1542,186
10257,1,0,4,1446,186
10257,0,0,1,1748,186
10257,0,0,1,1543,186
10257,0,0,2,963,186
10257,0,0,1,1308,186
10257,1,0,1,1446,186
10257,1,1,2,1446,186
10257,0,1,1,1525,186
10257,0,1,1,1648,186
10257,0,0,1,968,186
10257,0,0,1,713,186
10257,0,0,1,2578,186
10257,0,0,1,1192,186
10257,1,1,2,2418,186
10257,1,1,2,2418,186
10275,0,1,1,213,186
10279,0,0,1,502,186
10279,0,0,1,1180,186
10299,0,1,12,399,186
10299,0,1,4,1542,186
10299,0,1,2,2345,186
10299,0,1,1,373,186
10299,0,0,1,1794,186
10299,0,1,1,2305,186
10299,0,1,1,2376,186
10299,1,1,7,2896,186
10299,0,1,5,2315,186
10299,1,1,1,2896,186
10299,0,0,1,2435,186
10299,1,1,2,522,186
10372,0,1,1,737,186
10135,0,1,1,1018,187
10135,0,1,1,970,187
10135,1,1,1,2082,187
10135,1,1,2,1764,187
10135,0,0,1,1047,187
10140,0,1,2,1111,187
10140,0,1,1,328,187
10140,0,1,1,1826,187
10140,0,1,2,1003,187
10140,0,1,1,1029,187
10140,0,1,1,1687,187
10140,1,1,1,1354,187
10140,0,1,1,929,187
10140,0,1,1,979,187
10140,0,1,1,1111,187
10140,1,1,1,3652,187
10140,0,1,2,1539,187
10140,0,1,2,1029,187
10140,0,0,1,1120,187
10140,0,0,1,1556,187
10140,0,0,1,1069,187
10140,0,0,2,1584,187
10140,1,0,1,2364,187
10158,0,1,1,852,187
10158,0,1,5,913,187
10158,1,1,2,1964,187
10185,0,0,1,1340,187
10208,0,0,1,568,187
10208,0,0,1,2056,187
10208,0,0,1,2724,187
10208,1,1,2,1810,187
10208,1,1,1,1624,187
10208,1,0,1,2004,187
10257,0,1,2,1204,187
10257,0,1,2,1204,187
10257,0,1,1,853,187
10257,1,0,1,3509,187
10257,1,1,7,2408,187
10257,1,1,35,2146,187
10257,1,1,6,1434,187
10257,0,0,1,1415,187
10257,0,0,1,902,187
10257,0,0,1,1788,187
10257,0,0,1,981,187
10257,0,0,1,1788,187
10257,0,0,1,1788,187
10257,1,1,1,2868,187
10275,0,0,1,2635,187
10275,0,0,1,1200,187
10279,0,1,1,1120,187
10299,0,1,2,2345,187
10299,0,1,1,2846,187
10299,0,1,4,1542,187
10299,0,1,6,261,187
10299,0,1,2,2401,187
10299,1,1,3,2896,187
10299,0,1,2,2472,187
10299,0,1,3,2426,187
10299,0,0,1,2380,187
10299,0,1,1,2402,187
10299,0,0,1,2426,187
10299,1,1,3,522,187
10299,0,0,1,2548,187
10397,0,1,2,859,187
10397,0,1,1,946,187
10397,0,1,3,547,187
10397,0,1,1,534,187
10397,0,1,31,1747,187
10397,0,1,15,1947,187
10397,0,1,2,692,187
10397,0,1,1,1892,187
10397,0,1,1,946,187
10397,0,1,1,746,187
10397,0,1,2,581,187
10397,0,1,1,534,187
10397,0,1,4,760,187
10397,0,1,7,1747,187
10397,0,1,5,1947,187
10397,0,1,2,692,187
10397,0,1,1,404,187
10397,0,1,3,594,187
10397,0,1,1,425,187
10397,0,1,2,606,187
10397,0,1,1,516,187
10397,0,1,2,666,187
10397,0,1,2,526,187
10397,0,1,4,1892,187
10397,0,1,3,1590,187
10397,0,1,2,1919,187
10397,0,1,1,484,187
10397,0,1,1,794,187
10397,0,1,1,406,187
10397,0,1,2,508,187
10397,0,1,5,1947,187
10397,0,1,2,1747,187
10397,0,1,1,689,187
10397,0,1,3,731,187
10397,0,1,71,1947,187
10135,1,1,1,1764,188
10135,0,1,1,745,188
10140,1,1,1,1399,188
10140,1,1,2,1399,188
10140,1,1,4,1375,188
10140,1,1,1,1375,188
10140,1,0,1,1375,188
10140,0,1,1,677,188
10140,0,1,1,744,188
10140,0,1,1,349,188
10140,1,1,1,972,188
10140,1,1,2,1354,188
10140,0,1,1,2544,188
10140,1,1,4,1354,188
10140,0,0,2,1717,188
10140,0,1,1,1505,188
10146,0,0,1,891,188
10158,1,1,1,1964,188
10185,0,0,1,1340,188
10185,0,0,1,2239,188
10208,1,0,1,1440,188
10208,0,0,1,905,188
10257,1,0,1,2332,188
10257,1,0,1,2491,188
10257,1,1,1,2418,188
10257,1,1,1,2149,188
10257,0,1,1,2237,188
10257,0,1,1,2449,188
10257,0,1,1,646,188
10257,0,1,1,2288,188
10257,0,1,1,544,188
10257,0,1,1,2584,188
10257,0,1,1,2624,188
10257,0,1,1,2434,188
10257,1,1,2,2146,188
10257,0,1,2,2161,188
10257,0,1,1,2445,188
10257,0,1,1,2634,188
10257,1,1,4,2408,188
10257,0,1,1,1447,188
10257,0,0,1,990,188
10257,0,0,1,1166,188
10257,0,1,1,2446,188
10257,0,0,2,545,188
10257,0,0,1,2569,188
10257,0,0,1,1611,188
10257,0,0,1,549,188
10257,0,0,1,1204,188
10257,0,1,1,2562,188
10257,0,1,1,1454,188
10257,0,1,1,2121,188
10257,0,0,2,2614,188
10268,1,1,1,468,188
10279,0,1,1,562,188
10279,0,0,1,987,188
10279,0,1,1,1874,188
10299,0,0,1,2772,188
10299,0,1,1,2772,188
10299,0,1,1,2777,188
10299,0,1,10,2345,188
10299,0,1,1,539,188
10299,1,1,1,1096,188
10299,0,1,2,4079,188
10299,0,0,1,2172,188
10299,0,0,1,3250,188
10299,0,1,1,3944,188
10299,0,1,1,1672,188
10299,0,1,1,2053,188
10299,0,1,1,2426,188
10299,0,1,1,3157,188
10299,0,0,1,1672,188
10299,0,0,1,1847,188
10299,0,1,1,3643,188
10299,0,0,1,2967,188
10299,0,1,1,4159,188
10299,0,0,1,2796,188
10299,0,0,2,3104,188
10299,0,1,1,3713,188
10299,1,0,4,522,188
10299,1,1,20,522,188
10135,1,1,3,1764,189
10135,0,0,1,1246,189
10135,0,1,1,897,189
10135,0,1,2,1018,189
10140,0,1,1,1165,189
10140,0,1,1,1801,189
10140,0,1,1,946,189
10140,0,1,1,1977,189
10140,1,1,38,1354,189
10140,0,1,1,1753,189
10140,1,1,4,1256,189
10140,1,1,1,2360,189
10140,0,1,1,2039,189
10140,0,1,1,1890,189
10140,0,0,1,1859,189
10140,1,1,7,1354,189
10140,0,0,1,1573,189
10140,0,1,1,1801,189
10140,0,1,1,1630,189
10140,0,0,1,1415,189
10140,0,0,1,1899,189
10140,0,0,1,2502,189
10158,1,1,1,1872,189
10158,1,1,5,1964,189
10158,1,1,3,1826,189
10185,0,1,1,285,189
10185,0,0,1,1945,189
10185,0,0,1,2064,189
10208,0,1,1,575,189
10208,0,1,1,2315,189
10208,0,1,1,549,189
10208,0,0,1,575,189
10208,0,0,1,471,189
10208,0,0,1,1159,189
10208,0,0,1,869,189
10208,1,1,1,1380,189
10208,1,0,1,1354,189
10208,1,0,1,1810,189
10257,0,1,1,761,189
10257,1,1,1,2146,189
10257,0,1,1,1122,189
10257,1,1,1,2146,189
10257,0,1,1,1126,189
10257,0,0,1,1250,189
10257,0,0,1,2238,189
10257,0,1,1,2419,189
10257,0,1,2,2121,189
10257,0,1,1,1204,189
10275,0,0,1,1167,189
10275,0,0,1,892,189
10279,0,1,2,323,189
10279,1,1,1,646,189
10299,1,1,1,522,189
10299,1,0,2,522,189
10299,1,1,1,5104,189
10299,1,1,2,2896,189
10299,0,1,1,2498,189
10299,0,1,1,2127,189
10299,0,1,1,2144,189
10299,0,1,2,2426,189
10299,0,0,2,1709,189
10299,0,0,1,2498,189
10299,0,1,1,2498,189
10299,1,0,1,522,189
10299,1,1,38,522,189
10135,1,1,2,1940,190
10135,1,1,8,1764,190
10135,0,0,1,1552,190
10135,0,0,1,869,190
10136,0,1,5,158,190
10140,1,1,2,1238,190
10140,1,1,1,1354,190
10140,0,1,1,1340,190
10140,0,1,1,1687,190
10140,0,1,2,1061,190
10140,1,1,1,972,190
10140,0,1,1,1249,190
10140,1,1,15,1354,190
10140,0,1,1,2347,190
10140,0,1,1,1866,190
10140,0,1,2,1432,190
10140,1,1,1,1354,190
10140,0,0,1,1723,190
10140,1,1,1,3652,190
10140,0,1,1,1539,190
10140,0,0,1,1237,190
10140,0,1,1,1225,190
10140,0,1,1,1200,190
10140,0,1,16,759,190
10140,0,1,1,889,190
10140,0,1,1,759,190
10140,0,1,1,1180,190
10140,0,1,1,1269,190
10140,0,0,1,1696,190
10140,0,0,1,1623,190
10140,1,1,1,3962,190
10158,0,1,1,1969,190
10158,1,1,1,1704,190
10158,1,1,1,1872,190
10158,1,1,4,1964,190
10158,0,1,1,852,190
10158,0,1,1,913,190
10208,0,1,1,835,190
10208,0,0,1,1342,190
10208,0,0,1,737,190
10208,0,0,1,724,190
10208,0,0,1,575,190
10208,0,0,1,812,190
10208,0,0,1,868,190
10208,0,0,7,684,190
10208,0,0,1,589,190
10208,0,0,1,823,190
10208,0,1,1,487,190
10208,0,0,1,784,190
10208,0,0,1,258,190
10208,0,0,1,684,190
10208,0,0,1,1076,190
10208,0,0,1,684,190
10208,0,0,1,501,190
10208,0,0,1,1076,190
10208,0,0,2,681,190
10208,0,0,3,684,190
10208,0,0,1,684,190
10257,0,1,1,2559,190
10257,0,1,1,1073,190
10257,0,1,4,723,190
10257,0,1,1,876,190
10257,0,1,1,1256,190
10257,0,1,1,2288,190
10257,0,1,2,1854,190
10257,0,1,1,2434,190
10257,1,1,3,2146,190
10257,0,1,4,2262,190
10257,0,1,1,1140,190
10257,0,1,2,2468,190
10257,0,1,3,2161,190
10257,0,1,1,2367,190
10257,0,1,1,959,190
10257,0,1,1,1257,190
10257,0,1,1,1005,190
10257,0,1,1,1118,190
10257,0,1,1,2256,190
10257,0,0,1,2163,190
10257,0,0,1,1166,190
10257,0,1,1,2163,190
10257,0,0,1,945,190
10257,0,0,1,945,190
10257,0,0,1,2419,190
10257,0,0,1,2160,190
10257,0,0,2,2281,190
10257,0,0,1,2287,190
10257,0,0,1,2287,190
10257,0,1,1,872,190
10257,0,0,1,887,190
10257,0,1,1,1236,190
10257,0,0,2,1788,190
10257,1,1,1,2418,190
10257,0,0,1,1368,190
10257,1,1,1,2556,190
10257,1,0,1,2272,190
10275,0,0,1,2776,190
10279,0,0,1,1160,190
10279,0,0,1,892,190
10279,0,0,1,892,190
10279,0,0,1,1547,190
10299,0,1,3,399,190
10299,0,1,10,1448,190
10299,0,1,1,399,190
10299,0,1,3,1448,190
10299,0,1,3,2376,190
10299,0,1,1,2111,190
10299,1,1,1,2896,190
10299,0,1,1,3218,190
10299,0,1,1,2402,190
10299,1,0,1,522,190
10299,1,1,3,522,190
10135,1,1,7,2036,191
10135,1,1,4,1764,191
10135,0,1,1,865,191
10135,0,0,1,865,191
10140,0,1,1,328,191
10140,0,1,1,1826,191
10140,0,1,1,1269,191
10140,1,1,1,972,191
10140,0,1,1,2039,191
10140,0,1,1,1997,191
10140,0,1,1,1506,191
10140,0,1,1,1961,191
10140,0,1,1,2368,191
10140,1,1,2,1354,191
10140,0,1,1,1982,191
10140,0,1,3,1846,191
10140,0,1,1,1959,191
10140,0,1,2,1963,191
10140,1,1,4,1256,191
10140,0,1,2,886,191
10140,0,1,1,1435,191
10140,1,1,2,1354,191
10140,0,1,1,1495,191
10140,0,0,1,1717,191
10140,0,1,4,1029,191
10140,0,0,1,861,191
10140,0,0,1,1505,191
10140,0,0,1,1604,191
10140,0,0,1,1435,191
10140,0,0,1,975,191
10140,0,1,1,438,191
10140,0,0,1,1686,191
10140,0,1,1,1505,191
10140,1,1,1,1381,191
10140,1,1,2,1375,191
10140,1,1,2,1886,191
10140,1,1,1,1316,191
10140,1,1,4,1316,191
10154,0,0,1,275,191
10154,0,0,1,275,191
10157,0,0,1,1943,191
10157,0,0,1,664,191
10158,1,1,5,1954,191
10158,1,1,1,932,191
10158,1,1,1,1872,191
10185,0,0,1,981,191
10208,0,1,1,1089,191
10208,0,1,2,874,191
10208,0,1,2,903,191
10208,0,1,1,905,191
10208,0,1,1,809,191
10208,0,0,2,874,191
10208,0,0,2,905,191
10208,0,0,1,651,191
10208,0,0,2,627,191
10208,0,0,1,647,191
10257,1,0,2,2194,191
10257,1,0,1,2482,191
10257,1,0,1,2187,191
10257,1,1,1,578,191
10257,0,1,1,866,191
10257,0,1,1,1256,191
10257,0,1,1,2582,191
10257,0,1,1,2495,191
10257,1,1,1,2146,191
10257,1,1,5,2408,191
10257,1,1,15,2146,191
10257,0,1,1,1259,191
10257,0,0,1,2568,191
10257,1,1,1,1446,191
10257,0,0,1,1225,191
10257,0,1,1,1236,191
10257,0,0,1,1321,191
10257,0,0,1,1073,191
10257,1,1,1,2418,191
10257,1,1,1,2149,191
10257,0,1,1,2263,191
10275,1,1,4,426,191
10279,0,1,1,602,191
10299,1,1,1,5110,191
10299,0,1,2,399,191
10299,0,1,1,160,191
10299,0,1,1,1542,191
10299,1,1,1,320,191
10299,0,1,1,2472,191
10299,0,1,1,2120,191
10299,0,1,2,2555,191
10299,0,1,1,2127,191
10299,0,0,1,1541,191
10299,0,0,1,1551,191
10299,1,1,3,522,191
10372,0,0,1,2133,191
10135,1,1,1,2036,192
10135,1,1,2,1940,192
10140,0,1,2,1121,192
10140,0,1,3,1180,192
10140,0,1,3,677,192
10140,0,1,1,349,192
10140,0,1,2,328,192
10140,0,0,1,1421,192
10140,0,0,1,952,192
10140,0,0,1,1354,192
10140,0,1,1,744,192
10140,1,1,18,1354,192
10140,0,1,1,583,192
10140,1,1,2,1354,192
10140,0,0,1,1068,192
10140,1,1,1,1926,192
10158,0,1,5,852,192
10158,0,1,3,913,192
10158,1,1,1,932,192
10185,0,1,1,285,192
10208,0,1,1,1050,192
10257,0,0,1,870,192
10257,0,1,1,2356,192
10257,0,1,1,1073,192
10257,0,1,1,872,192
10257,0,0,1,981,192
10257,0,0,1,1163,192
10257,0,1,2,2618,192
10257,0,1,4,1172,192
10257,0,1,1,2259,192
10257,1,1,2,2408,192
10257,1,1,76,2146,192
10257,1,1,1,2408,192
10257,1,1,7,2146,192
10257,0,0,1,462,192
10257,0,0,1,1211,192
10257,0,1,1,2467,192
10257,0,0,1,1175,192
10257,1,1,1,2224,192
10257,1,0,1,2416,192
10279,0,1,1,992,192
10279,0,1,1,323,192
10299,0,1,1,3039,192
10299,0,1,1,2992,192
10299,0,0,1,3423,192
10299,0,1,1,3407,192
10299,0,1,7,725,192
10299,0,1,3,2345,192
10299,0,1,1,548,192
10299,0,1,1,2405,192
10299,1,0,2,522,192
10299,1,1,1,2896,192
10299,0,1,1,2472,192
10299,0,1,1,2120,192
10299,0,1,3,2127,192
10135,1,1,1,2082,193
10135,1,1,1,1940,193
10135,1,1,7,1764,193
10140,1,0,1,4129,193
10140,1,1,1,3938,193
10140,1,1,2,3916,193
10140,0,1,1,1959,193
10140,0,1,1,1829,193
10140,0,1,1,1954,193
10140,0,1,1,2368,193
10140,1,1,1,1354,193
10140,0,1,2,1404,193
10140,0,1,1,2122,193
10140,0,1,1,1422,193
10140,0,0,1,1954,193
10140,0,0,1,1954,193
